title,rank,date,artist,url,region,chart,trend,streams
One Dance,32,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Denmark,top200,MOVE_DOWN,22148
Free Fall,33,2017-01-01,Christopher,https://open.spotify.com/track/2JvvlqBlCD1NWyWJ8pBsed,Denmark,top200,MOVE_UP,21813
For Evigt,34,2017-01-01,"Volbeat, Johan Olsen",https://open.spotify.com/track/59fQzvSv0wPQorW2Bh0pns,Denmark,top200,MOVE_UP,21785
Starving,35,2017-01-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Denmark,top200,MOVE_UP,21761
Dancing On My Own,36,2017-01-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Denmark,top200,MOVE_UP,21696
Under 18,37,2017-01-01,Citybois,https://open.spotify.com/track/2leYJRaRalMhURt7fZTXf8,Denmark,top200,MOVE_DOWN,21681
Alone,38,2017-01-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Denmark,top200,MOVE_UP,21095
Make Me (Cry),39,2017-01-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Denmark,top200,MOVE_UP,21018
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",40,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Denmark,top200,MOVE_DOWN,20435
24K Magic,41,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Denmark,top200,MOVE_UP,19947
Just Hold On,42,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Denmark,top200,MOVE_UP,19511
Let Me Love You (feat. Chris Crone),43,2017-01-01,SJUR,https://open.spotify.com/track/2jfCy43LsFbCQoB6HyetlY,Denmark,top200,MOVE_DOWN,19350
In the Name of Love,44,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Denmark,top200,MOVE_UP,19101
Sorry,45,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Denmark,top200,MOVE_DOWN,19067
FuckBoi,46,2017-01-01,Ude Af Kontrol,https://open.spotify.com/track/7HbMB7Ul0UBK7M8G5I9A0y,Denmark,top200,MOVE_DOWN,18502
Treat You Better,47,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Denmark,top200,MOVE_UP,17689
"Nu (feat. Benny Jamz, Gilli & MellemFingaMuzik)",48,2017-01-01,Molo,https://open.spotify.com/track/0wPUbKfAwcaTievVCEaMvf,Denmark,top200,MOVE_UP,17628
The Mack,49,2017-01-01,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Denmark,top200,MOVE_DOWN,17025
Kommet For At Blive,50,2017-01-01,Page Four,https://open.spotify.com/track/09QBaoIADM0kROpPl8cgWt,Denmark,top200,MOVE_UP,16340
Dye My Hair,51,2017-01-01,ALMA,https://open.spotify.com/track/5NafFxaLg9Ep21oTHBw7Zq,Denmark,top200,MOVE_UP,16195
Farvel,52,2017-01-01,Jimilian,https://open.spotify.com/track/0IV3VN0eZxQxjUsHwrhl4d,Denmark,top200,MOVE_UP,16148
Scars To Your Beautiful,53,2017-01-01,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Denmark,top200,MOVE_UP,15867
Længe Siden,54,2017-01-01,TopGunn,https://open.spotify.com/track/64PfnGAkmThzFuZAaRo7tZ,Denmark,top200,MOVE_DOWN,15696
Side To Side,55,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Denmark,top200,MOVE_DOWN,15611
Slem Igen (feat. Ceci Luca) - Hedegaard Remix,56,2017-01-01,"Blak, Jimilian",https://open.spotify.com/track/0RuOWMTZNK6qOjyQhPUaG1,Denmark,top200,MOVE_DOWN,15392
This Is What You Came For (feat. Rihanna),57,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Denmark,top200,MOVE_DOWN,14073
Hear Me Now,58,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Denmark,top200,MOVE_UP,13860
Love Yourself,59,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Denmark,top200,MOVE_UP,13507
Hva' Så,60,2017-01-01,Gulddreng,https://open.spotify.com/track/5apWCP1md7rzD6RTqnOluT,Denmark,top200,MOVE_UP,13327
Guld Jul,61,2017-01-01,Gulddreng,https://open.spotify.com/track/2rui6bCZAz3yJ7YFQeyWMq,Denmark,top200,MOVE_UP,13248
Smukkest På En Søndag,62,2017-01-01,Joey Moe,https://open.spotify.com/track/0PeHQTWoq25q8TItzVfHYZ,Denmark,top200,MOVE_UP,13172
Final Song,63,2017-01-01,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,Denmark,top200,MOVE_DOWN,13140
Lighthouse - Andrelli Remix,64,2017-01-01,Hearts & Colors,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,Denmark,top200,MOVE_UP,13094
Hun Blev Bare Så Glad,65,2017-01-01,Suspekt,https://open.spotify.com/track/6dqW9qUD0gS3w8gdo1A6k2,Denmark,top200,MOVE_UP,13039
My Way,66,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Denmark,top200,MOVE_UP,12973
7 Years,67,2017-01-01,Lukas Graham,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,Denmark,top200,MOVE_UP,12733
Perfect Strangers,68,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Denmark,top200,MOVE_UP,12695
Hvor Er Du Bro?,69,2017-01-01,Bro,https://open.spotify.com/track/26wqgAnehb4gLxdaOUhziT,Denmark,top200,MOVE_DOWN,12289
Summer Of '69,70,2017-01-01,Bryan Adams,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa,Denmark,top200,MOVE_DOWN,12265
Angel Zoo,71,2017-01-01,Phlake,https://open.spotify.com/track/672amoeenDyj593OhDRgak,Denmark,top200,MOVE_UP,12031
Hælder Op,72,2017-01-01,Ude Af Kontrol,https://open.spotify.com/track/0dFiiODrnuKpf1N9xVe8n7,Denmark,top200,MOVE_DOWN,11908
L'amour toujours - Radio Edit,73,2017-01-01,"Dzeko & Torres, Delaney Jane",https://open.spotify.com/track/4nYKcVxSChmk3RvFbZjYob,Denmark,top200,MOVE_DOWN,11745
When You Love Someone,74,2017-01-01,James TW,https://open.spotify.com/track/5fX2oPyLCe5mBKqGDbOWqC,Denmark,top200,MOVE_UP,11556
Sex,75,2017-01-01,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,Denmark,top200,MOVE_UP,11182
I Took A Pill In Ibiza - Seeb Remix,76,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Denmark,top200,MOVE_UP,11178
Mon Ami (feat. Shaka Loveless),77,2017-01-01,Jesper Livid,https://open.spotify.com/track/7g04srseIxDHZzOj19Bswq,Denmark,top200,MOVE_UP,11167
Cheap Thrills,78,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Denmark,top200,MOVE_UP,10999
Tidligt Op,79,2017-01-01,Gilli,https://open.spotify.com/track/5GqBuGhnj9Km3LlOcaN101,Denmark,top200,MOVE_UP,10779
Slap Af (feat. Danni & Jamaika),80,2017-01-01,Carmon,https://open.spotify.com/track/3JqIijM4ErYp3vtKjQ9Eoc,Denmark,top200,MOVE_UP,10746
Shed a Light,81,2017-01-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Denmark,top200,MOVE_UP,10605
Fresh Eyes,82,2017-01-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Denmark,top200,MOVE_UP,10548
We Don't Talk Anymore (feat. Selena Gomez),83,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Denmark,top200,MOVE_UP,10545
Pregnant,84,2017-01-01,Phlake,https://open.spotify.com/track/0T8dNUoyjJHM2zDgIPK83L,Denmark,top200,MOVE_UP,10529
Don't Let Me Down (feat. Daya),85,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Denmark,top200,MOVE_DOWN,10450
All I Wanna Do,86,2017-01-01,Martin Jensen,https://open.spotify.com/track/0BiGd2FNDQ0eh79ZHfp6tS,Denmark,top200,MOVE_UP,10434
Billie Jean,87,2017-01-01,Michael Jackson,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,Denmark,top200,MOVE_DOWN,10348
Hjem Igen,88,2017-01-01,Citybois,https://open.spotify.com/track/0SQgoNfu9gCdLActecEaDy,Denmark,top200,NEW_ENTRY,10335
Faded,89,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Denmark,top200,MOVE_DOWN,10335
Morgenfest,90,2017-01-01,"Chriz & Heino, Ude Af Kontrol",https://open.spotify.com/track/1XfvWGurBrHgcsr7Q34XpA,Denmark,top200,MOVE_DOWN,10267
Hellerup-dreng,91,2017-01-01,Albert Dyrlund,https://open.spotify.com/track/7afwb3WwFc1whlTPv2OWXL,Denmark,top200,MOVE_UP,10159
The Greatest (feat. Kendrick Lamar),92,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Denmark,top200,MOVE_UP,10139
All We Know,93,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Denmark,top200,MOVE_UP,10107
Hun Er Varm (feat. ICEKIID),94,2017-01-01,Carmon,https://open.spotify.com/track/6Ue3KRTpzVAdRbzzHFHXaN,Denmark,top200,MOVE_UP,9923
I Wanna Dance with Somebody (Who Loves Me),95,2017-01-01,Whitney Houston,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,Denmark,top200,MOVE_DOWN,9882
Don't Be So Shy - Filatov & Karas Remix,96,2017-01-01,Imany,https://open.spotify.com/track/00vk0sEfb6mr2ehwSw0Uhn,Denmark,top200,MOVE_UP,9856
Fast Car,97,2017-01-01,"Jonas Blue, Dakota",https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,Denmark,top200,MOVE_UP,9655
Party Monster,98,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Denmark,top200,MOVE_UP,9596
We Don't Have To Take Our Clothes Off,99,2017-01-01,Ella Eyre,https://open.spotify.com/track/61iyAeMVUNu7vIVqedsBFB,Denmark,top200,NEW_ENTRY,9430
Est-ce que tu m'aimes ? - Pilule bleue,100,2017-01-01,GIMS,https://open.spotify.com/track/3a9TMd2Yrza6HXqqlfMtfy,Denmark,top200,MOVE_DOWN,9368
Afdeling A,101,2017-01-01,Danni,https://open.spotify.com/track/7LPL4upF0pcso4mdHjVin8,Denmark,top200,NEW_ENTRY,9314
The Ocean (feat. Shy Martin),102,2017-01-01,Mike Perry,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,Denmark,top200,MOVE_UP,9068
Let Me Love You - Tiësto's AFTR:HRS Mix,103,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/6ULNtDItJ3KUniAOt7iuxv,Denmark,top200,MOVE_DOWN,9015
Ain't My Fault,104,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Denmark,top200,MOVE_UP,8869
Drop That Low (When I Dip),105,2017-01-01,Tujamo,https://open.spotify.com/track/4gMCKJJzpibteIRw3xZL2R,Denmark,top200,MOVE_DOWN,8833
Bomaye (feat. Livid & MellemFingaMuzik),106,2017-01-01,Sleiman,https://open.spotify.com/track/0wLNTRg5WPJKxoPbIxPfHl,Denmark,top200,MOVE_UP,8805
Heathens,107,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Denmark,top200,MOVE_UP,8798
Work from Home (feat. Ty Dolla $ign),108,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Denmark,top200,MOVE_DOWN,8777
Kom kom,109,2017-01-01,"Stanley Most, Rune RK",https://open.spotify.com/track/2TsHqHZ659xRvCt7y8uKzB,Denmark,top200,MOVE_DOWN,8697
Love$ick (feat. A$AP Rocky),110,2017-01-01,Mura Masa,https://open.spotify.com/track/7Kq16WtEJzdRSNQgdXsn7Y,Denmark,top200,MOVE_UP,8689
5 fine frøkner,111,2017-01-01,Gabrielle,https://open.spotify.com/track/2tFgv3sLFNc088KLtjxzVa,Denmark,top200,MOVE_UP,8645
Thinking About It (Let It Go) - KVR Remix,112,2017-01-01,Nathan Goshen,https://open.spotify.com/track/0yJv0G7r1PZIl1CY5XhvkR,Denmark,top200,MOVE_UP,8643
Lost Boy,113,2017-01-01,Ruth B.,https://open.spotify.com/track/0zMzyHAeMvwq5CRstru1Fp,Denmark,top200,MOVE_UP,8639
What Do You Mean?,114,2017-01-01,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Denmark,top200,MOVE_UP,8506
What Is Love,115,2017-01-01,Haddaway,https://open.spotify.com/track/4v6jydWBTAIqnyPVNyOAdc,Denmark,top200,MOVE_DOWN,8476
Tar Det Hele (feat. Højer Øye),116,2017-01-01,Carmon,https://open.spotify.com/track/6tJyacESTHXa6eCdL9pxrZ,Denmark,top200,NEW_ENTRY,8375
Photograph,117,2017-01-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Denmark,top200,MOVE_UP,8327
By Your Side,118,2017-01-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Denmark,top200,MOVE_UP,8298
Lækker,119,2017-01-01,Nik & Jay,https://open.spotify.com/track/6wqpsj3Gjty9r6CFs5F6Ig,Denmark,top200,MOVE_DOWN,8276
Please Don't Go,120,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Denmark,top200,MOVE_UP,8232
Let Me Hold You (Turn Me On),121,2017-01-01,"Dante Klein, Cheat Codes",https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,Denmark,top200,MOVE_UP,8139
No Money,122,2017-01-01,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,Denmark,top200,MOVE_DOWN,8007
September,123,2017-01-01,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,Denmark,top200,MOVE_UP,7988
Boten Anna - Radio edit,124,2017-01-01,Basshunter,https://open.spotify.com/track/4rino0wsmUcK36Ro4CCrke,Denmark,top200,MOVE_DOWN,7927
Let It Go,125,2017-01-01,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,Denmark,top200,MOVE_UP,7892
Bumpy Ride,126,2017-01-01,Mohombi,https://open.spotify.com/track/4flXUmmCKe1GAAvIoptHq7,Denmark,top200,MOVE_DOWN,7830
"i hate u, i love u (feat. olivia o'brien)",127,2017-01-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Denmark,top200,MOVE_UP,7793
Work,128,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Denmark,top200,MOVE_UP,7790
Shots & Squats,129,2017-01-01,"Vigiland, Tham Sway",https://open.spotify.com/track/3FS2e59gXFXrcg7sN2mL5z,Denmark,top200,MOVE_DOWN,7790
You're Not There,130,2017-01-01,Lukas Graham,https://open.spotify.com/track/2NcIzHF5abrURe1IPldnD0,Denmark,top200,MOVE_UP,7724
Lady,131,2017-01-01,"Austin Mahone, Pitbull",https://open.spotify.com/track/06NiQOIYSfeo0FaXdKV1PQ,Denmark,top200,MOVE_DOWN,7681
Hangover,132,2017-01-01,"Taio Cruz, Flo Rida",https://open.spotify.com/track/2tftivjRsvKs0jFH9h3Ti8,Denmark,top200,MOVE_DOWN,7636
Light It Up (feat. Nyla & Fuse ODG) - Remix,133,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Denmark,top200,SAME_POSITION,7560
Fugle,135,2017-01-01,Djämes Braun,https://open.spotify.com/track/7qdykONOD1KESBGqyRDSkO,Denmark,top200,MOVE_DOWN,7521
Er Derude,136,2017-01-01,Skinz,https://open.spotify.com/track/7aE2eCCGYJt05y9gXr5W3x,Denmark,top200,MOVE_UP,7465
Kinky Fætter,137,2017-01-01,Suspekt,https://open.spotify.com/track/5zyEUkL2SNiJQ4iQVnhWkk,Denmark,top200,NEW_ENTRY,7405
Hips Don't Lie (feat. Wyclef Jean),138,2017-01-01,Shakira,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,Denmark,top200,MOVE_DOWN,7356
Juju on That Beat (TZ Anthem),139,2017-01-01,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,Denmark,top200,NEW_ENTRY,7323
Panda,140,2017-01-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Denmark,top200,MOVE_UP,7322
Zebah,141,2017-01-01,"NODE, Gilli",https://open.spotify.com/track/1YNX3GbvdmuENbpp6bcrs3,Denmark,top200,NEW_ENTRY,7306
C'est la vie (feat. MellemFingaMuzik),142,2017-01-01,Gilli,https://open.spotify.com/track/5WCilecRDzclVGuG5qMwKX,Denmark,top200,NEW_ENTRY,7240
Det Halve Ku' Være Nok,143,2017-01-01,Ude Af Kontrol,https://open.spotify.com/track/3RzuQ1W8YDE9v1k2tnQDKo,Denmark,top200,MOVE_DOWN,7214
Let Her Go,144,2017-01-01,Passenger,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,Denmark,top200,MOVE_UP,7198
"Me, Myself & I",145,2017-01-01,"G-Eazy, Bebe Rexha",https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,Denmark,top200,MOVE_UP,7190
Too Good,146,2017-01-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Denmark,top200,MOVE_UP,7167
Bad and Boujee (feat. Lil Uzi Vert),147,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Denmark,top200,NEW_ENTRY,7096
Sommer Sindssyg,148,2017-01-01,Jimilian,https://open.spotify.com/track/1J9Raj56eqraMTdgkRSGqJ,Denmark,top200,MOVE_UP,7039
Heartbeat,149,2017-01-01,Christopher,https://open.spotify.com/track/4uzaKmkExQmSM4ku8HmTxl,Denmark,top200,NEW_ENTRY,6973
Thinking out Loud,150,2017-01-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Denmark,top200,MOVE_DOWN,6922
3AM,151,2017-01-01,Mads Langer,https://open.spotify.com/track/1DrfAiQQ9GPoVUHjJm0wAG,Denmark,top200,MOVE_DOWN,6915
Wild Child,152,2017-01-01,"Kongsted, Cisilia",https://open.spotify.com/track/2ntx71h6E1MPYvorPdMA38,Denmark,top200,MOVE_DOWN,6878
Where Them Girls At (feat. Nicki Minaj & Flo Rida),153,2017-01-01,David Guetta,https://open.spotify.com/track/7yO48FWUkqsrdxrwkGcnwl,Denmark,top200,MOVE_DOWN,6847
Fucking Nummer,154,2017-01-01,Ukendt Kunstner,https://open.spotify.com/track/64mWFnjL0AvzuBzXVQ3qmp,Denmark,top200,NEW_ENTRY,6836
Overleve,155,2017-01-01,Ukendt Kunstner,https://open.spotify.com/track/36RlgMp6EFHKc2NEQ882nF,Denmark,top200,NEW_ENTRY,6824
This Girl (Kungs Vs. Cookin' On 3 Burners),156,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Denmark,top200,MOVE_DOWN,6797
Hymn for the Weekend - Seeb Remix,157,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Denmark,top200,MOVE_UP,6794
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",158,2017-01-01,Ed Sheeran,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523,Denmark,top200,NEW_ENTRY,6769
Pong Dance,159,2017-01-01,Vigiland,https://open.spotify.com/track/3AVnIi6HvEiHGlIj4c6ok2,Denmark,top200,MOVE_UP,6701
Twerk It Like Miley,160,2017-01-01,"Brandon Beal, Christopher",https://open.spotify.com/track/36WtH8Q0oRjiEKSloNsNBA,Denmark,top200,MOVE_DOWN,6691
Stay (feat. Maty Noyes),161,2017-01-01,Kygo,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,Denmark,top200,MOVE_UP,6691
Chantaje (feat. Maluma),162,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Denmark,top200,MOVE_UP,6621
I'm So Excited,163,2017-01-01,The Pointer Sisters,https://open.spotify.com/track/1ot6jEe4w4hYnsOPjd3xKQ,Denmark,top200,MOVE_DOWN,6609
Stressed Out,164,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Denmark,top200,MOVE_UP,6587
The Greatest,165,2017-01-01,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Denmark,top200,MOVE_DOWN,6544
Lean On (feat. MØ & DJ Snake),166,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Denmark,top200,MOVE_UP,6505
Kære Mor,167,2017-01-01,NOAH,https://open.spotify.com/track/2LnxvXiv7OvLal0bOgXDp8,Denmark,top200,NEW_ENTRY,6501
Hot!,168,2017-01-01,Nik & Jay,https://open.spotify.com/track/7xWiCG3N7tFgPTNGVYQoq8,Denmark,top200,NEW_ENTRY,6486
Love Me Now,169,2017-01-01,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Denmark,top200,NEW_ENTRY,6473
Neonlys,170,2017-01-01,Ukendt Kunstner,https://open.spotify.com/track/1fYNJKlLilEEBAKWDKD2vC,Denmark,top200,NEW_ENTRY,6463
Numero Uno,171,2017-01-01,Carmon,https://open.spotify.com/track/3zAUQH6We2RZ1LaDusCJbX,Denmark,top200,NEW_ENTRY,6436
Infinity 2008 - Klaas Vocal Edit,172,2017-01-01,Guru Josh Project,https://open.spotify.com/track/4pmfb7PCuXqqRsibtNJiVB,Denmark,top200,MOVE_DOWN,6373
Stay With Me,173,2017-01-01,Sam Smith,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,Denmark,top200,NEW_ENTRY,6337
Wake Me Up Before You Go-Go,174,2017-01-01,Wham!,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,Denmark,top200,NEW_ENTRY,6287
It's Gotta Be You,175,2017-01-01,Isaiah Firebrace,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,Denmark,top200,NEW_ENTRY,6241
Little Do You Know,176,2017-01-01,Alex & Sierra,https://open.spotify.com/track/1almCHdsfikRPfVB9VrEdT,Denmark,top200,NEW_ENTRY,6227
Controlla,177,2017-01-01,Drake,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,Denmark,top200,NEW_ENTRY,6216
Kom Tilbage Nu,178,2017-01-01,Danseorkestret,https://open.spotify.com/track/598JrQyHZ5oviov9RFjsM8,Denmark,top200,NEW_ENTRY,6155
All Night,179,2017-01-01,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Denmark,top200,NEW_ENTRY,6139
Shout Out to My Ex,180,2017-01-01,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Denmark,top200,NEW_ENTRY,6089
Capsize,181,2017-01-01,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Denmark,top200,NEW_ENTRY,6087
Adios (feat. Kesi),182,2017-01-01,Gilli,https://open.spotify.com/track/6uGjN966pQMwlpS3D3iv8n,Denmark,top200,NEW_ENTRY,6077
"Udenfor (feat. Benny Jamz, Gilli & MellemFingaMuzik)",183,2017-01-01,Molo,https://open.spotify.com/track/6vdALpNCw1AYYvFMQLmYpU,Denmark,top200,NEW_ENTRY,6033
Pure Grinding - iSHi Remix,184,2017-01-01,Avicii,https://open.spotify.com/track/1EdI0MqwPcLqCandN3sXfx,Denmark,top200,MOVE_DOWN,6024
Hello,185,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Denmark,top200,NEW_ENTRY,6000
Take Me To Church,186,2017-01-01,Hozier,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,Denmark,top200,NEW_ENTRY,5970
Broccoli (feat. Lil Yachty),187,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Denmark,top200,NEW_ENTRY,5924
Sexy Bitch (feat. Akon),188,2017-01-01,David Guetta,https://open.spotify.com/track/77V0TWycxV4wuhcip5LF3X,Denmark,top200,MOVE_DOWN,5911
Lige Nu (feat. Sivas),189,2017-01-01,Ukendt Kunstner,https://open.spotify.com/track/4omUGyar1vBpoHIbik9GCf,Denmark,top200,NEW_ENTRY,5905
The Way You Make Me Feel - 2012 Remaster,190,2017-01-01,Michael Jackson,https://open.spotify.com/track/0sKlV58cODrjxGFOyf9IXY,Denmark,top200,MOVE_DOWN,5904
PILLOWTALK,191,2017-01-01,ZAYN,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,Denmark,top200,MOVE_DOWN,5903
Whine Dat,192,2017-01-01,Kongsted,https://open.spotify.com/track/6ZDQm43o1qXXOFWvu6OPHd,Denmark,top200,MOVE_DOWN,5870
Sandstorm - Radio Edit,193,2017-01-01,Darude,https://open.spotify.com/track/4BSvTEX3hAVy9p2DYxixQb,Denmark,top200,MOVE_DOWN,5863
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",194,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Denmark,top200,NEW_ENTRY,5853
Ah Yeah So What - Radio Edit,195,2017-01-01,"Will Sparks, Wiley, Elen Levon",https://open.spotify.com/track/7Mx9PSRay23x2p7GH5ZJm5,Denmark,top200,MOVE_DOWN,5840
What Happened To Perfect,196,2017-01-01,Lukas Graham,https://open.spotify.com/track/6MbtUcXRSDlJ4Zu3CYWMEG,Denmark,top200,SAME_POSITION,5813
Chuck Norris - Radio Edit,197,2017-01-01,Kongsted,https://open.spotify.com/track/2DMBgcvj7IVzTxTNCSmgPo,Denmark,top200,MOVE_DOWN,5772
Cool Girl,198,2017-01-01,Tove Lo,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD,Denmark,top200,NEW_ENTRY,5736
